date,close,volume,open,high,low
msft daily, 1
2016/01/26,52.1700,28768620.0000,51.7900,52.4400,51.5500
2016/01/25,51.7900,34654900.0000,51.9400,52.6500,51.6500
2016/01/22,52.2900,36881330.0000,51.4100,52.3300,51.2600
2016/01/21,50.4800,40172530.0000,51.0000,51.5800,50.3000
2016/01/20,50.7900,63249630.0000,49.9800,51.3800,49.1000
2016/01/19,50.5600,43484630.0000,51.4800,51.6800,50.0600
2016/01/15,50.9900,71037400.0000,51.3100,51.9700,50.3400
2016/01/14,53.1100,52227000.0000,52.0000,53.4163,51.5700
2016/01/13,51.6400,66862860.0000,53.8000,54.0700,51.3038
2016/01/12,52.7800,36061760.0000,52.7600,53.1000,52.0600
2016/01/11,52.3000,36889200.0000,52.5100,52.8500,51.4600
2016/01/08,52.3300,48718970.0000,52.3700,53.2800,52.1500
2016/01/07,52.1700,56497950.0000,52.7000,53.4850,52.0700
2016/01/06,54.0500,39498780.0000,54.3200,54.4001,53.6400
2016/01/05,55.0500,34059040.0000,54.9300,55.3900,54.5400
2016/01/04,54.8000,53209740.0000,54.3200,54.8000,53.3900
2015/12/31,55.4800,27329930.0000,56.0400,56.1900,55.4200
2015/12/30,56.3100,21690270.0000,56.4700,56.7800,56.2875
2015/12/29,56.5500,27727810.0000,56.2900,56.8500,56.0600
2015/12/28,55.9500,21704030.0000,55.3500,55.9500,54.9800
2015/12/24,55.6700,9570002.0000,55.8600,55.9600,55.4300
2015/12/23,55.8200,27269200.0000,55.7000,55.8800,55.4400
2015/12/22,55.3500,28305310.0000,54.9900,55.4800,54.5000
2015/12/21,54.8300,37221910.0000,54.8800,55.3500,54.2262
2015/12/18,54.1300,84141520.0000,55.7700,56.0000,54.0300
2015/12/17,55.7000,41244620.0000,56.3600,56.7900,55.5348
2015/12/16,56.1300,37473420.0000,55.5400,56.2450,54.7600
2015/12/15,55.2000,39678290.0000,55.6600,55.9000,55.0900
2015/12/14,55.1400,46963970.0000,54.3300,55.2100,53.6800
2015/12/11,54.0600,39535140.0000,54.7100,55.1000,54.0100
2015/12/10,55.2700,31771820.0000,55.3900,55.6550,55.0100
2015/12/09,54.9800,36359780.0000,55.3700,55.8700,54.5100
2015/12/08,55.7900,32752860.0000,55.4700,56.1000,54.9900
2015/12/07,55.8100,30704980.0000,55.7900,55.9700,55.2900
2015/12/04,55.9100,43954660.0000,54.1200,56.2300,54.1000
2015/12/03,54.2000,38625370.0000,55.4900,55.7700,53.9300
2015/12/02,55.2100,47249030.0000,55.3200,55.9600,55.0600
2015/12/01,55.2200,39912320.0000,54.4100,55.2300,54.3000
2015/11/30,54.3500,54403560.0000,54.5400,54.9600,53.9999
2015/11/27,53.9300,9009132.0000,53.8000,54.0800,53.7900
2015/11/25,53.6900,20987820.0000,54.0900,54.2300,53.6900
2015/11/24,54.2500,24589530.0000,53.9200,54.4400,53.5800
2015/11/23,54.1900,28218110.0000,54.2500,54.4600,53.7500
2015/11/20,54.1900,37106670.0000,54.2500,54.3000,53.2650
2015/11/19,53.9400,28141820.0000,53.9900,54.6600,53.7810
